14583;TSSCS;mhvs.spdns.de;9987;Schattenclown´s;;True;0;32;3.13.2;54;https://teamspeak-servers.org/server/14583/;07.05.2021 11:25:00;07.05.2021 11:25:00
89480;CESCS;mhvs.spdns.de;26017;aaaServer;The Exiled Lands;True;0;69;1.0.0.0;55;https://conan-exiles.com/server/89480/;07.05.2021 11:27:00;07.05.2021 11:27:00
274184;MCelbro;mhvs.spdns.de;22065;;;True;0;1337;1.16.5;80;https://minecraft-mp.com/server-s274184;07.05.2021 11:26:00;07.05.2021 11:26:00
282243;MCTYAVA;mhvs.spdns.de;22965;;;True;0;1423;1.16.5;98;https://minecraft-mp.com/server-s282243;07.05.2021 11:26:00;07.05.2021 11:26:00
285533;MCdono;mhvs.spdns.de;21965;;;True;0;69;1.16.5;100;https://minecraft-mp.com/server-s285533;07.05.2021 11:27:00;07.05.2021 11:27:00
285566;MCxlaulix;mhvs.spdns.de;22665;;;True;0;69;1.16.5;100;https://minecraft-mp.com/server-s285566;07.05.2021 11:25:00;07.05.2021 11:25:00
